JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458036.553,15.53,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458037.28304,15.817,0.037,,V,ATE,,NA,134,X18809KV,,0,1.065,Z,,13.421,2458037.28473,SN 2017EAW,AAVSO,STD,,,,
2458037.472379,15.952,0.013,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.350,Z,15.327,15.327,2458037.47264 ,SN 2017EAW,AAVSO,STD,,,,
2458038.3266,15.690,0.106,,V,MMN,,UCAC4 752-062901,UCAC4 752-062883,,TELESCOPE SCHMIDT-CASSEGRAIN 0.25M-F/10.0 + CCD KAF0261E,0,,Z,12.77,13.08,,2017EAW,UAI,STD,,,,
2458038.34413,17.477,0.15,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,CLOUDS,1,1.04,Z,13.482,14.188,,SN 2017EAW,BAV,STD,64,,,
2458038.34475,15.743,0.06,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,CLOUDS,1,1.04,Z,12.959,13.398,,SN 2017EAW,BAV,STD,64,,,
2458038.632593,15.898,0.027,,V,FSRA,,138,145,X18838AA,,0,1.141,Z,13.398,14.109,,SN 2017EAW,,STD,,,,
2458038.638125,14.802,0.012,,R,FSRA,,138,145,X18838AA,,0,1.146,Z,12.870,13.532,,SN 2017EAW,,STD,,,,
2458038.643414,17.804,0.176,,B,FSRA,,138,145,X18838AA,,0,1.152,Z,14.364,15.176,,SN 2017EAW,,STD,,,,
2458039.25541,17.439,0.12,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,CLOUDS,1,1.02,Z,13.482,14.186,,SN 2017EAW,BAV,STD,65,,,
2458039.25602,15.742,0.05,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,CLOUDS,1,1.02,Z,12.959,13.407,,SN 2017EAW,BAV,STD,65,,,
2458039.259329,15.3609,0.0079,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458039.263322,15.8770,0.0402,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458039.26545,15.774,0.092,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.02,Z,,17.621,,SN 2017EAW,VVS,STD,,,,
2458039.266551,14.8102,0.0106,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458039.270382,17.3427,0.0501,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458039.29028,<14.5,,,Vis.,OJR,,145,,X18827AG,,,,Z,,,,SN 2017EAW,,STD,,,,
2458039.437889,15.944,0.015,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.253,Z,15.327,15.327,2458039.43815 ,SN 2017EAW,AAVSO,STD,,,,
2458039.46382,15.971,0.079,,V,LMA,,000-BCL-922,000-BCL-940,X18876PG,,0,1.025,Z,11.586,13.569,,SN 2017EAW,RASC,STD,,,,
2458039.673142,15.46,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.296,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.673698,15.44,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.298,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.674253,15.46,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.300,Z,,10.20,,SN 2017EAW,AAVSO,STD,,,,
2458039.674797,15.44,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.304,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.675353,15.49,0.03,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.306,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.675909,15.48,0.03,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.308,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.676464,15.44,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.310,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.67702,15.44,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.312,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.677575,15.51,0.03,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.313,Z,,10.20,,SN 2017EAW,AAVSO,STD,,,,
2458039.678119,15.45,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.315,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.678675,15.43,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.317,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458039.67923,15.44,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.319,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458040.27664,15.866,0.053,,V,ATE,,NA,134,X18809KV,,0,1.064,Z,,13.438,2458040.27830,SN 2017EAW,AAVSO,STD,,,,
2458040.28333,<14.5,,,Vis.,OJR,,145,,X18827AG,,,,Z,,,,SN 2017EAW,,STD,,,,
2458040.29516,15.933,0.041,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.01,Z,,17.286,,SN 2017EAW,VVS,STD,,,,
2458040.318524,15.90,0.65,,CV,UMAA,,000-BCL-934,000-BCL-910,X18838BE,,0,,Z,14.70,13.81,,SN 2017EAW,,STD,,,,
2458040.35573,17.493,0.050,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.06,Z,13.482,14.175,,SN 2017EAW,BAV,STD,66,,,
2458040.35634,15.806,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.06,Z,12.959,13.417,,SN 2017EAW,BAV,STD,66,,,
2458040.356389,14.901,0.086,,R,DPA,,000-BCL-934,000-BMH-313,X21299APK,,0,,Z,15.240,14.296,,SN 2017EAW,VVS,STD,,,,
2458040.358796,14.389,0.118,,I,DPA,,000-BCL-934,000-BMH-313,X21299APK,,0,,Z,15.942,14.820,,SN 2017EAW,VVS,STD,,,,
2458040.40632,15.907,0.095,,CV,KRAB,,ENSEMBLE,134,171108,,0,,Z,,13.374,,2017EAW,AAVSO,STD,,,,
2458041.26990,17.555,0.070,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.176,,SN 2017EAW,BAV,STD,67,,,
2458041.27051,15.819,0.050,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.418,,SN 2017EAW,BAV,STD,67,,,
2458041.322159,14.827,0.063,,R,DPA,,000-BCL-934,000-BMH-313,X21299APK,,0,,Z,15.074,14.250,,SN 2017EAW,VVS,STD,,,,
2458041.32408,14.339,0.069,,I,DPA,,000-BCL-934,000-BMH-313,X21299APK,,0,,Z,15.521,14.408,,SN 2017EAW,VVS,STD,,,,
2458041.43203,16.014,0.015,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.251,Z,15.327,15.327,,SN 2017EAW,AAVSO,STD,,,,
2458041.623519,15.996,0.031,,V,FSRA,,138,145,X18838AA,,0,1.141,Z,13.413,14.152,,SN 2017EAW,,STD,,,,
2458041.624826,14.819,0.013,,R,FSRA,,138,145,X18838AA,,0,1.142,Z,12.896,13.560,,SN 2017EAW,,STD,,,,
2458041.62625,17.822,0.212,,B,FSRA,,138,145,X18838AA,,0,1.143,Z,14.407,15.257,,SN 2017EAW,,STD,,,,
2458042.26194,17.573,0.070,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.183,,SN 2017EAW,BAV,STD,68,,,
2458042.26238,15.848,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.425,,SN 2017EAW,BAV,STD,68,,,
2458042.27431,15.7,,,CV,WKL,,,,X18820AP,,0,,Z,15.6,,,SN 2017eaw,BAV,STD,,,,
2458042.278067,15.4110,0.0078,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458042.279606,15.9301,0.0194,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458042.282847,14.8377,0.0105,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458042.28611,<14.5,,,Vis.,OJR,,145,,X18827AG,,,,Z,,,,SN 2017EAW,,STD,,,,
2458042.290208,17.2693,0.0554,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458042.303889,14.875,0.055,,R,DPA,,000-BCL-934,000-BMH-313,X21299APK,,0,,Z,14.812,13.922,,SN 2017EAW,VVS,STD,,,,
2458042.306285,14.286,0.062,,I,DPA,,000-BCL-934,000-BMH-313,X21299APK,,0,,Z,15.187,14.089,,SN 2017EAW,VVS,STD,,,,
2458042.369649,16.002,0.014,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.117,Z,15.327,15.327,2458042.36991 ,SN 2017EAW,AAVSO,STD,,,,
2458043.24583,15.98,0.11,,TG,PMAK,B,ensemble,000-BMH-314,X21328FYQ,"""by one stacked image 29x32s. 6 compstars: 134,130,138,145,153,148""",0,,Z,na,15.60,,SN 2017EAW,AAVSO,STD,,,,
2458043.30351,17.470,0.070,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.171,,SN 2017EAW,BAV,STD,69,,,
2458043.30395,15.795,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.422,,SN 2017EAW,BAV,STD,69,,,
2458043.45868,15.58,0.05,,CV,BDAD,,ensemble,,Astrometrica,"""0.07-m f/5.9 refractor + CCD. 89x20s, 3x3 bin. URAT-1 comp stars 13.5-15.5 mag. Windy conditions.""",0,,Z,,,,AT 2017EAW,,STD,,,,
2458044.25826,15.841,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.415,,SN 2017EAW,BAV,STD,70,,,
2458044.26747,17.657,0.050,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.180,,SN 2017EAW,BAV,STD,70,,,
2458044.29235,17.541,0.060,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.182,,SN 2017EAW,BAV,STD,71,,,
2458044.29296,15.782,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.414,,SN 2017EAW,BAV,STD,71,,,
2458044.310999,15.996,0.015,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.055,Z,15.327,15.327,2458044.31126 ,SN 2017EAW,AAVSO,STD,,,,
2458044.612674,15.962,0.044,,V,FSRA,,138,145,X18838AA,,0,1.139,Z,13.804,14.495,,SN 2017EAW,,STD,,,,
2458044.613958,14.840,0.018,,R,FSRA,,138,145,X18838AA,,0,1.140,Z,13.416,14.064,,SN 2017EAW,,STD,,,,
2458044.615347,17.959,0.294,,B,FSRA,,138,145,X18838AA,,0,1.141,Z,14.789,15.531,,SN 2017EAW,,STD,,,,
2458045.25964,15.840,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.423,,SN 2017EAW,BAV,STD,72,,,
2458045.26890,17.614,0.050,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.173,,SN 2017EAW,BAV,STD,72,,,
2458045.464,15.58,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458045.48703,16.061,0.140,,V,LMA,,000-BCL-922,000-BCL-940,X18876PG,,0,1.023,Z,11.598,13.599,,SN 2017EAW,RASC,STD,,,,
2458046.28828,15.997,0.071,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.059,Z,-5.760,-4.614,2458046.28985,SN 2017EAW,AAVSO,STD,,,,
2458046.28903,16.020,0.070,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.059,Z,-5.796,-4.594,2458046.29060,SN 2017EAW,AAVSO,STD,,,,
2458046.28978,16.017,0.061,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.059,Z,-5.909,-4.776,2458046.29135,SN 2017EAW,AAVSO,STD,,,,
2458047.282454,14.937,0.067,,R,DPA,,000-BCL-934,000-BMH-313,X21304EEL,,0,,Z,14.945,14.047,,SN 2017EAW,VVS,STD,,,,
2458047.284109,14.279,0.061,,I,DPA,,000-BCL-934,000-BMH-313,X21304EEL,,0,,Z,15.365,14.197,,SN 2017EAW,VVS,STD,,,,
2458047.29191,15.868,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.423,,SN 2017EAW,BAV,STD,73,,,
2458047.30,<13.5,,,Vis.,PPS,,000,,999999,,,,Z,,,,SN 2017EAW,MCSE,STD,,,,
2458047.30109,17.557,0.040,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.03,Z,13.482,14.172,,SN 2017EAW,BAV,STD,73,,,
2458047.32847,15.5,,,CV,WKL,,,,X18820AP,Coast Tenerife,0,,Z,15.6,,,SN 2017eaw,BAV,STD,,,,
2458047.542,15.62,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458047.668113,15.48,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.357,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458047.668843,15.44,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.360,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458047.669572,15.49,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.362,Z,,10.20,,SN 2017EAW,AAVSO,STD,,,,
2458047.670301,15.46,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.365,Z,,10.20,,SN 2017EAW,AAVSO,STD,,,,
2458047.67103,15.45,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.368,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458047.671759,15.46,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.371,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458047.672477,15.50,0.03,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.373,Z,,10.20,,SN 2017EAW,AAVSO,STD,,,,
2458047.673206,15.53,0.03,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.376,Z,,10.22,,SN 2017EAW,AAVSO,STD,,,,
2458047.673935,15.48,0.03,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.379,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458047.674664,15.44,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.382,Z,,10.20,,SN 2017EAW,AAVSO,STD,,,,
2458047.675394,15.43,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.384,Z,,10.20,,SN 2017EAW,AAVSO,STD,,,,
2458047.676123,15.46,0.02,,CV,DJED,,ENSEMBLE,000-BCL-924,X21373MT,,0,1.387,Z,,10.21,,SN 2017EAW,AAVSO,STD,,,,
2458048.23681,17.543,0.01,,TB,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.727,,,SN 2017EAW,AAVSO,STD,,,,
2458048.23681,15.751,0.01,,TG,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.458,,,SN 2017EAW,AAVSO,STD,,,,
2458048.23681,14.682,0.01,,TR,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.067,,,SN 2017EAW,AAVSO,STD,,,,
2458048.27362,15.971,0.046,,V,ATE,,NA,134,X18809KV,,0,1.060,Z,,13.430,2458048.27516,SN 2017EAW,AAVSO,STD,,,,
2458048.27661,15.965,0.045,,V,ATE,,NA,134,X18809KV,,0,1.060,Z,,13.431,2458048.27815,SN 2017EAW,AAVSO,STD,,,,
2458048.27957,15.959,0.046,,V,ATE,,NA,134,X18809KV,,0,1.060,Z,,13.424,2458048.28111,SN 2017EAW,AAVSO,STD,,,,
2458048.60213,16.001,0.032,,V,FSRA,,138,145,X18838AA,,0,1.139,Z,13.422,14.145,,SN 2017EAW,,STD,,,,
2458048.603414,14.868,0.013,,R,FSRA,,138,145,X18838AA,,0,1.140,Z,12.894,13.571,,SN 2017EAW,,STD,,,,
2458048.604815,17.625,0.151,,B,FSRA,,138,145,X18838AA,,0,1.141,Z,14.416,15.286,,SN 2017EAW,,STD,,,,
2458049.28923,16.001,0.047,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-5.975,-4.809,2458049.29076,SN 2017EAW,AAVSO,STD,,,,
2458049.28998,16.032,0.051,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-5.934,-4.827,2458049.29151,SN 2017EAW,AAVSO,STD,,,,
2458049.29074,16.044,0.051,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-5.951,-4.709,2458049.29227,SN 2017EAW,AAVSO,STD,,,,
2458049.362389,16.079,0.018,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.138,Z,15.327,15.327,2458049.36265 ,SN 2017EAW,AAVSO,STD,,,,
2458049.516,15.64,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458050.246759,17.3670,0.0758,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458050.24897,15.4791,0.0093,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458050.249676,14.9278,0.0146,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458050.25184,16.0058,0.0224,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458050.28577,15.981,0.047,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-5.974,-4.809,2458050.28728,SN 2017EAW,AAVSO,STD,,,,
2458050.28653,15.998,0.045,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-6.033,-4.865,2458050.28804,SN 2017EAW,AAVSO,STD,,,,
2458050.28728,16.024,0.047,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-6.012,-4.824,2458050.28879,SN 2017EAW,AAVSO,STD,,,,
2458050.34741,16.08,0.01,,V,GCJ,,130,,X18808M,,0,,Z,12.959,,2458050.34892,SN 2017EAW,AAVSO,STD,,,,
2458050.35171,15.477,0.028,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.123,Z,,12.959,2458050.35322,AT 2017EAW,AAVSO,STD,,,,
2458050.35207,15.536,0.029,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.124,Z,,12.959,2458050.35358,AT 2017EAW,AAVSO,STD,,,,
2458050.35242,15.636,0.030,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.124,Z,,12.959,2458050.35393,AT 2017EAW,AAVSO,STD,,,,
2458050.35278,15.516,0.029,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.125,Z,,12.959,2458050.35429,AT 2017EAW,AAVSO,STD,,,,
2458050.35314,15.762,0.032,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.125,Z,,12.959,2458050.35465,AT 2017EAW,AAVSO,STD,,,,
2458050.35350,15.551,0.029,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.126,Z,,12.959,2458050.35501,AT 2017EAW,AAVSO,STD,,,,
2458050.35386,15.508,0.028,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.126,Z,,12.959,2458050.35537,AT 2017EAW,AAVSO,STD,,,,
2458050.35427,15.732,0.032,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.126,Z,,12.959,2458050.35578,AT 2017EAW,AAVSO,STD,,,,
2458050.35883,14.989,0.011,,R,NRNA,,000-BLC-928,,X18809J,,0,1.137,Z,-15.217,,2458050.36034,AT 2017EAW,AAVSO,STD,,,,
2458050.37427,16.026,0.015,,V,NRNA,,000-BLC-928,,X18809J,,0,1.166,Z,-15.193,,2458050.37578,AT 2017EAW,AAVSO,STD,,,,
2458050.39245,16.634,0.018,,SG,NRNA,,000-BLC-928,,X18809J,,0,1.208,Z,-15.142,,2458050.39396,AT 2017EAW,AAVSO,STD,,,,
2458050.40773,15.252,0.011,,SR,NRNA,,000-BLC-928,,X18809J,,0,1.249,Z,-15.060,,2458050.40924,AT 2017EAW,AAVSO,STD,,,,
2458050.42010,15.097,0.014,,SI,NRNA,,000-BLC-928,,X18809J,,0,1.287,Z,-14.519,,2458050.42161,AT 2017EAW,AAVSO,STD,,,,
2458051.28380,16.030,0.043,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-6.088,-4.928,2458051.28529,SN 2017EAW,AAVSO,STD,,,,
2458051.28456,15.981,0.042,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-6.078,-4.928,2458051.28605,SN 2017EAW,AAVSO,STD,,,,
2458051.28531,16.113,0.046,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.060,Z,-6.096,-4.955,2458051.28680,SN 2017EAW,AAVSO,STD,,,,
2458052.25309,15.917,0.025,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,CLOUDS,1,1.02,Z,12.959,13.414,,SN 2017EAW,BAV,STD,74,,,
2458052.26230,17.511,0.050,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,CLOUDS,1,1.02,Z,13.482,14.176,,SN 2017EAW,BAV,STD,74,,,
2458052.28837,16.066,0.018,,V,NRNA,,000-BLC-928,,X18809J,,0,1.064,Z,-14.749,,2458052.28984,AT 2017EAW,AAVSO,STD,,,,
2458052.28854,16.055,0.047,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.061,Z,-6.037,-4.894,2458052.29001,SN 2017EAW,AAVSO,STD,,,,
2458052.28929,16.047,0.046,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.061,Z,-6.041,-4.892,2458052.29076,SN 2017EAW,AAVSO,STD,,,,
2458052.29004,16.078,0.047,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.062,Z,-6.053,-4.979,2458052.29151,SN 2017EAW,AAVSO,STD,,,,
2458052.30074,15.762,0.032,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.094,Z,,12.959,2458052.30221,AT 2017EAW,AAVSO,STD,,,,
2458052.30110,15.628,0.030,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.094,Z,,12.959,2458052.30257,AT 2017EAW,AAVSO,STD,,,,
2458052.30146,15.742,0.031,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.094,Z,,12.959,2458052.30293,AT 2017EAW,AAVSO,STD,,,,
2458052.30182,15.678,0.031,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.094,Z,,12.959,2458052.30329,AT 2017EAW,AAVSO,STD,,,,
2458052.30217,15.969,0.036,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.094,Z,,12.959,2458052.30364,AT 2017EAW,AAVSO,STD,,,,
2458052.30253,15.868,0.034,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.094,Z,,12.959,2458052.30400,AT 2017EAW,AAVSO,STD,,,,
2458052.30290,15.578,0.030,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.095,Z,,12.959,2458052.30437,AT 2017EAW,AAVSO,STD,,,,
2458052.30326,15.618,0.030,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.095,Z,,12.959,2458052.30473,AT 2017EAW,AAVSO,STD,,,,
2458052.30362,15.873,0.034,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.095,Z,,12.959,2458052.30509,AT 2017EAW,AAVSO,STD,,,,
2458052.30363,14.958,0.015,,R,NRNA,,000-BLC-928,,X18809J,,0,1.074,Z,-14.398,,2458052.30510,AT 2017EAW,AAVSO,STD,,,,
2458052.31833,16.668,0.030,,SG,NRNA,,000-BLC-928,,X18809J,,0,1.088,Z,-14.014,,2458052.31980,AT 2017EAW,AAVSO,STD,,,,
2458052.33303,15.299,0.018,,SR,NRNA,,000-BLC-928,,X18809J,,0,1.105,Z,-14.104,,2458052.33450,AT 2017EAW,AAVSO,STD,,,,
2458052.34539,15.088,0.022,,SI,NRNA,,000-BLC-928,,X18809J,,0,1.123,Z,-13.612,,2458052.34686,AT 2017EAW,AAVSO,STD,,,,
2458052.48833,12.659,0.125,,CR,SDI,,ensemble,,UCAC-4,Bradford Robotic Telescope. 1x120 sec. exp,0,1.678,Z,,,,SN 2017EAW,BAA-VSS,STD,,,,
2458052.529,15.77,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458053.264711,15.5186,0.0186,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458053.267569,16.0577,0.1054,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458053.270799,14.9358,0.0431,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458053.274271,17.4367,0.3288,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458053.27521,15.030,0.011,,R,NRNA,,000-BLC-928,,X18809J,,0,1.059,Z,-15.175,,2458053.27667,AT 2017EAW,AAVSO,STD,,,,
2458053.28681,<14.5,,,Vis.,OJR,,145,,X18827AG,,,,Z,,,,SN 2017EAW,,STD,,,,
2458053.28694,16.034,0.045,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.062,Z,-6.068,-4.951,2458053.28840,SN 2017EAW,AAVSO,STD,,,,
2458053.28769,15.989,0.043,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.062,Z,-6.077,-4.920,2458053.28915,SN 2017EAW,AAVSO,STD,,,,
2458053.28845,16.028,0.045,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.062,Z,-6.070,-4.925,2458053.28991,SN 2017EAW,AAVSO,STD,,,,
2458053.29050,16.008,0.019,,V,NRNA,,000-BLC-928,,X18809J,,0,1.067,Z,-14.613,,2458053.29196,AT 2017EAW,AAVSO,STD,,,,
